@id,@lat,@lon,name,historic,tourism,leisure,natural,amenity,artwork_type;
4227005992,64.0305676,19.9067334,Långforsen,,information,,,,;
4227035090,49.8397057,36.6880501,Музей Рєпіна,,museum,,,,;
4227035376,58.9314223,12.4793023,Predikstolen,,viewpoint,,,,;
4227067852,59.3310223,18.0265166,Gosse med urna,,artwork,,,,sculpture;
4227124719,64.0403416,19.9112280,Långforsen,,information,,,,;
4227169832,46.7253463,6.5042657,Grottes d'Agiez,,,,cave_entrance,,;
4227169833,46.7253236,6.5041086,Grottes d'Agiez,,,,cave_entrance,,;
4227304576,46.3784072,8.0812483,,,viewpoint,,,,;
4227304710,46.3764020,8.0690943,Betten 1'203m,,information,,,,;
4227304711,46.3760070,8.0687999,Betten 1'201m,,information,,,,;
4227863804,46.7182858,7.4404569,,,information,,,,;
4227863870,46.7317813,7.4477101,,,information,,,,;
4227863883,46.7320950,7.4477492,Stierehütte,,information,,,,;
4227962306,46.7239259,7.4447675,,,information,,,,;
4227962307,46.7261023,7.4415362,,,information,,,,;
4227962315,46.7262816,7.4411398,Wasserscheidi,,information,,,,;
4227962316,46.7263484,7.4411711,,,information,,,,;
4227962322,46.7332696,7.4527127,,,information,,,,;
4227962328,46.7333752,7.4534757,,,information,,,,;
4228017292,46.7786478,7.4442296,,,information,,,,;
4228017293,46.7786585,7.4442099,,,information,,,,;
4228017299,46.7797864,7.4447670,,,information,,,,;
4228017340,46.8030354,7.4758671,,,information,,,,;
4228017341,46.8031144,7.4762357,,,information,,,,;
4228017342,46.8031218,7.4761493,,,information,,,,;
4228017344,46.8031655,7.4762163,,,information,,,,;
4228140153,46.7153059,7.4233920,,,information,,,,;
4228140195,46.7159672,7.4170736,,,information,,,,;
4228140279,46.7214470,7.4403837,,,information,,,,;
4228200589,55.8564683,13.7646640,Solförrådet,,museum,,,,;
4228219996,50.4431034,30.5909875,Людина піднімається сходами,,artwork,,,,installation;
4228257593,49.6714708,24.5554429,Пам'ятник Тарасу Григоровичу Шевченку,monument,,,,,;
4228351590,49.6740837,24.5549526,Історико-краєзнавчий музей,,museum,,,,;
4228363889,49.6736397,24.5535124,Пам'ятник блаженному о.Омеляну Ковчу,monument,,,,,;
4228364292,49.6686616,24.5579526,Богданові Хмельницькому,monument,,,,,;
4228617305,48.7566933,23.8507700,,,information,,,,;
4228620176,59.3559034,18.1015722,Mannen och hans hustru,,artwork,,,,sculpture;
4228711907,61.1517947,12.9454417,,,information,,,,;
4228753843,46.7034128,9.6731167,,,information,,,,;
4228764346,49.6981714,24.3587538,Скелі,,attraction,,rock,,;
4228764347,49.6976484,24.3554426,Скелі,,attraction,,rock,,;
4228854798,45.8702071,8.9874658,,,information,,,,;
4228879290,59.2816370,15.2615585,,,viewpoint,,,public_bookcase,;
4228923365,49.3838722,30.1996733,Танк ІС-2,memorial,,,,,;
4229148240,47.3875159,8.0608260,,,artwork,,,,sculpture;
4229552328,59.4850266,17.0169081,Säbyviken-Bärarn,,information,,,,;
4230034389,46.7238202,7.3275494,,,information,,,,;
4230034390,46.7313036,7.3664356,,,information,,,,;
4230034392,46.7313422,7.3664866,,,information,,,,;
4230034393,46.7313458,7.3664709,,,information,,,,;
4230034401,46.7386165,7.3925630,,,information,,,,;
4230034402,46.7386199,7.3923125,,,information,,,,;
4230034403,46.7386874,7.3925436,,,information,,,,;
4230034404,46.7387639,7.3922483,,,information,,,,;
4230034441,46.7433387,7.3891351,,,information,,,,;
4230034442,46.7433475,7.3891235,,,information,,,,;
4230034508,46.7632857,7.3535237,,,information,,,,;
4230034521,46.7648471,7.3532952,,,information,,,,;
4230091191,46.7293478,7.3980431,,,information,,,,;
4230184744,50.4915594,28.0095620,Воїнам-визволителям,monument,,,,,;
4230329224,47.6284603,8.7719497,,,viewpoint,,,bench,;
4230329228,47.6232248,8.7768077,Schloss Schwandegg,castle,,,,,;
4230335832,46.1105287,8.8452103,,,information,,,,;
4230335838,46.1105856,8.8451698,,,information,,,,;
4230335842,46.1108051,8.8454068,,,information,,,,;
4230365633,49.2015400,24.7045700,Місце падіння МІГ-29,monument,,,,,;
4230585714,49.0931752,33.4427448,,memorial,,,,,;
4230614691,44.5335885,33.6160871,Золотая балка,,artwork,,,,architecture;
4230699024,47.3885975,8.0623996,,,artwork,,,,sculpture;
4230810074,61.1888296,12.8944333,,,information,,,,;
4230810137,61.2158458,12.9222766,,,information,,,,;
4230810139,61.2211860,12.9468086,,,information,,,,;
4230850397,47.5340357,7.7155613,Augst,,information,,,,;
4230934296,46.1107400,8.8460123,Alpe di Neggia,,information,,,,;
4230934298,46.1106483,8.8456087,Gli animali del Gambarogno,,information,,,,;
4230934299,46.1106403,8.8455813,I fiori del Gambarogno,,information,,,,;
4230934301,46.1051722,8.8650150,Sopra Campo,,information,,,,;
4230934302,46.1106436,8.8455926,Tra Monti e Lago,,information,,,,;
4230934366,46.1106159,8.8456090,,,information,,,,;
4230934367,46.1106210,8.8456254,,,information,,,,;
4230984300,47.3504962,7.9012649,Haus der Museen,,museum,,,,;
4231227615,58.4478993,14.8966048,Gottfrid Larsson Gården,,museum,,,,;
4231494691,47.8889292,33.3329213,Пам'ятник працівникам заводу Комуніст загиблим на фронтах ВВВ,memorial,,,,,;
4231496290,47.8905424,33.3342795,Скорботна мати-братське поховання війн,memorial,,,,,;
4231588306,50.4560834,30.5145857,Дощ,,artwork,,,,statue;
4231588307,50.4561610,30.5109399,Маленький Принц,,artwork,,,,sculpture;
4231677305,50.0021174,36.3065575,Меркурій,,artwork,,,,statue;
4232075645,49.2268361,24.6943655,Касова,,viewpoint,,peak,,;
4232075646,49.2277508,24.6901158,Криївка,building,attraction,,,,;
4232283179,50.0699833,25.5378525,Memorial pamjati ukrajinskyh i polskyh soldat WW1,memorial,,,,,;
4232419839,46.1682981,8.7934383,Casorella,,museum,,,,;
4232452640,46.0986013,8.8676931,Bassa di Indemini,,information,,,,;
4232452641,46.1038176,8.8659756,Monte Tamaro,,information,,,,;
4232452683,46.1068171,8.8560448,,,information,,,,;
4232489405,50.9026001,34.7954365,Пам'ятник загиблим міліціонерам,memorial,,,,,;
4232515575,46.5764917,8.4283935,DFB Furka,,information,,,,;
4232527733,48.6638210,37.6506380,Братська могила,monument,,,,,;
4232800685,47.2708518,8.8222928,Bubikon,,information,,,,;
4233045322,58.4476400,14.8879642,Vadstena Stadsmuseum,,museum,,,,;
4233136168,58.4476827,14.8965288,Skulpturmuseet,,museum,,,,;
4233141070,58.4480785,14.8973094,Skomakarstugorna,,museum,,,,;
4233144679,58.4477837,14.8962392,Wadstena Spetsmuseum,,museum,,,,;
4233357789,47.6775089,33.1617076,Бочкодром,memorial,,,,,;
4233480666,48.1686588,23.3009850,Панорама Хуста,,viewpoint,,,,;
4233530907,44.7872184,33.9933313,Павшим воинам ВОВ,memorial,,,,,;
"4233546166,44.6626358,33.7908667,""Вид на гору """"Крокодил"""""",,viewpoint,,,,";
4233724007,44.4650707,33.7235817,,,attraction,,,,;
4233724010,44.4792173,33.6932621,,,viewpoint,,,,;
4233918389,50.1994679,28.5519323,Водоспад Вчелька,,attraction,,,,;
4234036215,46.7302999,7.3688833,,,information,,,,;
4234098740,57.7830355,11.9243623,Källebergsborgen,archaeological_site,,,,,;
4234249089,49.9455849,25.2000338,Камінь Триніг,,attraction,,rock,,;
4234386551,44.4026257,33.9996551,Ленин,memorial,,,,,;
4234475386,44.4646690,33.8489279,Обелиск,memorial,,,,,;
4234517677,49.8916351,25.0021184,,,information,,,,;
4234556049,61.2232365,13.1059281,,,information,,,,;
4234572147,49.0931303,33.4433244,,memorial,,,,,;
4234577138,48.5684153,32.4515220,Пам'ятний знак жертвам голодомору 1932-1933рр,memorial,,,,,;
4234650570,48.6317510,36.1234324,,memorial,,,,,;
4234692023,46.0990379,8.8681604,,,information,,,,;
4234692024,46.1082678,8.8816257,Cap. Tamaro,,information,,,,;
4234692038,46.1044363,8.8714432,,,information,,,,;
4234692039,46.1044799,8.8715247,,,information,,,,;
4234692040,46.1045010,8.8712927,,memorial,,,,,;
4234692041,46.1046558,8.8704350,,,information,,,,;
4234703442,65.1817543,18.7504263,Geomuseum,,museum,,,,;
4234707490,48.8795369,24.4214920,Військова частина,ruins,viewpoint,,,,;
4234814593,46.4936572,6.7158653,Maison Buttin-de-Loës,,museum,,,,;
4234965837,46.4797145,6.7680988,,,viewpoint,,,,;
4234992589,44.7223172,33.8967627,,,attraction,,,,;
4235088082,46.7609253,7.4189977,,,information,,,,;
4235088083,46.7609498,7.4189830,,,information,,,,;
4235257986,46.7775194,7.4125923,,,information,,,,;
"4235340289,48.5294280,25.0483984,""Пам'ятник """"Родина оленів"""""",,artwork,,,,statue";
4235749749,51.4329003,24.3860359,Братська могила розстріляних євреїв,memorial,,,,,;
4235853157,45.8548988,8.9872299,,,information,,,,;
4235853186,45.8548981,8.9871055,,,information,,,,;
4236229132,50.8831886,34.7836097,Меморіал воїнам-афганцям,memorial,,,,,;
4236434512,46.0897703,8.8603128,Alpe di Montoia,,information,,,,;
4236434513,46.0897801,8.8600815,Gli animali del Gambarogno,,information,,,,;
4236434514,46.0897905,8.8600542,I fiori del Gambarogno,,information,,,,;
4236434519,46.0843492,8.8608195,,,information,,,,;
4236434546,46.0904674,8.8642191,,,information,,,,;
4236434570,46.0971230,8.8672269,,,information,,,,;
4236517809,49.0930883,33.4513515,Махно Н.І.,memorial,,,,,;
4236651793,46.1029300,8.8440899,Monti Idacca,,information,,,,;
4236651794,46.0914625,8.8552330,,,information,,,,;
4236651800,46.1026836,8.8498847,,,information,,,,;
4236651809,46.1033700,8.8428443,,,information,,,,;
4236851382,46.8410016,8.4021178,Chruteren,,information,,,,;
4236986795,44.5044613,34.1691682,Тарас Шевченко,memorial,,,,,;
4237086686,48.4912115,25.0687124,Трикутник,,viewpoint,,,,;
4237168591,48.0089977,37.8057504,Друг,memorial,,,,,;
4237179390,49.7967554,23.9780352,Вид на злітно-посадкову смугу UKLL/LWO,,viewpoint,,,,;
4237354294,47.3685103,8.5396362,Panzernashorn,,artwork,,,,sculpture;
4237477695,47.3698419,8.5410026,,memorial,,,,,;
4237633788,47.3030377,8.5895624,Erlenbach Schiff,,information,,,,;
4237676785,58.3937798,14.6972173,Hembygdsmuseet i Östgöta-Dal,,museum,,,,;
4238017670,47.1492118,8.2290882,Hildisrieden,,information,,,,;
4238017671,47.1504722,8.2293699,Hildisrieden,,information,,,,;
4238021417,45.0024312,34.4054422,Стоянка кроманьонцев,archaeological_site,,,,,;
4238117436,47.1332574,37.5493983,Героям 1941-1945,memorial,,,,,;
4238236529,44.9485111,34.0958486,,memorial,,,,,;
4238247480,46.1973424,30.3579479,Воїнам-інтернаціоналістам,memorial,,,,,;
4238295391,49.3666307,30.7940917,Гора Тотоха,monument,,,,,;
4238802983,46.6651749,7.6254502,,,viewpoint,,,,;
4238853068,50.4432319,30.5125764,Бульвар Тараса Шевченка,,information,,,,;
4238900795,50.4427921,30.5150461,Булгаков Михайло Афанасійович,memorial,,,,,;
4238901090,50.4424367,30.5148973,Шульгин Олександр Якович,memorial,,,,,;
4238901195,50.4428713,30.5150788,Юричко Володимир,memorial,,,,,;
4238927389,50.4427206,30.5150166,Субботін Віктор Андрійович,memorial,,,,,;
4238927890,50.4419409,30.5113657,Тарас Шевченко,memorial,,,,,;
4238927891,50.4419597,30.5112901,Михайло Грушевський,memorial,,,,,;
4238927989,50.4419070,30.5112693,Боголюбов Микола Миколайович,memorial,,,,,;
4238928894,46.0107147,7.7988436,,,viewpoint,,,bench,;
4238980700,46.0158239,7.7844074,,,viewpoint,,,,;
4238986402,49.9409068,25.1986712,Джерело «Витік річки Стир»,,attraction,,spring,,;
4238996789,47.1382495,37.6067332,,memorial,,,,,;
4239046982,49.0273425,28.0338436,Меморіальна дошка Олегу Лавренчуку,memorial,,,,,;
4239061073,49.0231125,28.0120295,Хрест,memorial,,,,,;
4239064489,63.8299611,20.3241820,,archaeological_site,,,,,;
4239095072,59.4090281,18.5485543,,,viewpoint,,,,;
4239147242,46.8025700,9.3719293,,,information,,,,;
4239450057,47.1307725,8.5880720,,memorial,,,,,;
4239457042,64.0146764,20.1872387,,archaeological_site,,,,,;
4239457043,64.0148690,20.1860251,Läge för stenålder,,information,,,,;
4239457044,64.0143356,20.1842953,,archaeological_site,,,,,;
4239457045,64.0144228,20.1848423,,archaeological_site,,,,,;
4239457046,64.0144071,20.1850995,,archaeological_site,,,,,;
4239457047,64.0144633,20.1854328,,archaeological_site,,,,,;
4239457048,64.0145099,20.1857399,,archaeological_site,,,,,;
4239457049,64.0145496,20.1860935,,archaeological_site,,,,,;
4239457050,64.0144602,20.1865744,Fångstgropar,,information,,,,;
4239458893,64.0145812,20.1865794,,archaeological_site,,,,,;
4239623883,57.8663732,11.9955044,,,viewpoint,,,,;
4239808961,64.0146836,20.1595059,,archaeological_site,,,,,;
4239808963,63.8792812,20.3131680,,,information,,,,;
4239808964,63.8800629,20.3133274,Ersmarks kvarnar,,information,,,,;
4240313402,49.0053575,22.8788450,Studnik / Студник,,attraction,,spring,,;
4240851691,48.1702170,25.3245609,Олени,,attraction,,,,;
4240862665,46.8154401,7.4983072,,,information,,,,;
4241014069,58.9701531,16.2863259,,,information,,,,;
4241017193,47.0748402,7.3383761,,,information,,,,;
4241151391,46.6583450,7.4730385,Ruine Weissenburg,castle,,,,,;
4241214504,46.5785155,7.3181269,Fläcke,,viewpoint,,,,;
4241254707,48.8518809,37.6069823,Пам'ятник чорнобильської слави,memorial,,,,,;
4241488100,49.5624712,25.4737473,,memorial,,,,,;
4241720852,47.3065133,7.2714062,,,information,,,,;
4241721521,47.3030655,7.3496056,La Combe,,information,,,,;
4241721650,47.3077507,7.3207779,,,information,,,,;
4241721896,47.3103299,7.2892075,,,information,,,,;
4241738613,47.2902043,7.3286437,Montagne de Moutier,,information,,,,;
4241818137,48.9942034,33.4374005,Могила льотчика Виноградова,memorial,,,,,;
4241826816,47.2982481,7.2782629,,,information,,,,;
4241826845,47.3001647,7.2717592,,,information,,,,;
4242275390,47.0602368,8.4993309,,,information,,,,;
4242283690,47.0618260,8.4979586,,,information,,,,;
4242284190,47.0580377,8.5053449,,,information,,,,;
4242288989,47.0582519,8.5048273,,,information,,,,;
4242291089,47.0614616,8.4996296,,,information,,,,;
4242306889,47.0571469,8.5071897,,,information,,,,;
4242307090,47.0572898,8.5091056,,,information,,,,;
4242405736,47.4183851,9.3665835,Historischer Polizeiposten,,museum,,,,;
4242437090,50.4514841,30.4974660,БЦ Ренессанс,,viewpoint,,,,;
4242703065,46.8660009,7.4521952,Bachmühle,,information,,,,;
4242794671,49.0559591,26.8122633,Садиба Лозинських,castle,attraction,,,,;
4242833748,48.6081007,26.7741963,Оглядовий майданчик,,attraction,,,,;
4242858655,44.6026631,33.4750325,могила Героя Советского Союза И.К. Голубца,memorial,,,,,;
4242872818,48.8289334,26.9145755,Садиба Скібнєвських,,attraction,,,,;
4242878106,48.8314465,26.9146044,Старий млин,,attraction,,,,;
4242903689,48.8033095,27.0066235,Водоспад Бурбун,,attraction,,,,;
4243150699,63.8247748,20.2217638,Bölesholmarna,,information,,,,;
4243178754,63.8010646,20.2994126,Hälsans stig,,information,,,,;
4243184287,59.3350222,18.0418233,Skådespel,,artwork,,,,sculpture;
4243402733,49.0703687,25.8808760,,,attraction,,,,;
4244210474,63.8235632,20.2623817,,,viewpoint,,,,;
4244218480,46.9089043,8.9828613,,,information,,,,;
4244218482,46.9094350,8.9828141,,,information,,,,;
4244550674,63.8265356,20.1739083,Kustlandsvägens gamla färjeläge,,information,,,,;
4244550993,63.8273235,20.1760652,Backens kyrka,,information,,,,;
4244577300,56.1999555,15.4977556,,memorial,,,,,;
4244739298,48.1643689,24.5357607,Старт на Говерлу,,information,,,,;
4244739299,48.1665374,24.5231990,1440 м.,,information,,,,;
4244750995,48.1664421,24.5287363,Підйом. 1331 м. над рівнем моря,,information,,,,;
4244751295,48.1618845,24.5105834,1795 м.,,information,,,,;
4244762290,48.1665418,24.5263551,1380 м.,,information,,,,;
4244819874,47.4153943,8.1657151,,,information,,,,;
4244819875,47.4174615,8.1596949,,,information,,,,;
4244890798,57.2535688,13.8935641,,,information,,,,;
4244890799,57.2454713,13.8802269,,,information,,,,;
4244978431,48.5234051,36.0780843,Колесо огляду,,viewpoint,,,,;
4245931090,48.1024559,25.0393470,Кам'яна Багачка,,attraction,,rock,,;
4246141928,46.7521824,7.6340574,Heinrich von Kleist Statue,,artwork,,,,;
4246207889,46.7538913,7.6362700,,,artwork,,,,sculpture;
4246751217,47.4329813,8.3541013,Killwangen,,information,,,,;
4246751221,47.4329801,8.3540712,,,information,,,,;
4246753209,47.4329819,8.3541041,Wanderland Schweiz,,information,,,,;
"4247397901,46.1112620,8.9467456,""Bironico, Alla Motta"",,information,,,,";
4247397914,46.1149738,8.9694835,,,information,,,,;
4247427479,48.8560373,23.1154040,Хрест Джублика (8-ма стація),memorial,,,,,;
4247427486,48.8563670,23.1177681,Закарпатська область,monument,,,,,;
4247491964,56.8468196,13.9747705,,,information,,,,;
4247491965,56.8477114,13.9749609,,,information,,,,;
4247860991,48.9737570,31.3813327,Братам Коломійченкам,memorial,,,,,;
4248158122,46.7916211,7.4937571,,,information,,,,;
4248230621,44.4210329,33.8581818,,memorial,,,,,;
"4248231100,48.2472766,25.1879839,""Дерев""""яні скульптури"",,attraction,,,,";
4248295195,48.2761622,25.0428101,Церковна брама,,attraction,,,,;
4248498426,48.6257473,22.5186875,,,artwork,,,,statue;
4248710349,50.4655489,30.6278261,El Cuidad,,artwork,,,,mural;
4248909671,63.8513855,19.9266092,,,information,,,,;
4249079321,46.9673939,8.3392880,Stansstader Ried,,information,,,,;
4249154322,59.3335417,18.0422967,Sentida kors,,artwork,,,,sculpture;
4249154325,59.3337332,18.0391559,Tidningsläsarna,,artwork,,,,sculpture;
4249244789,50.9951210,28.7114170,Гідроелектростанція (руїни),ruins,attraction,,,,;
4249244790,50.3017984,28.9146410,Садиба,,attraction,,,,;
4249292566,46.1057570,8.9676986,,,information,,,,;
4249292583,46.1073522,8.9681724,,,information,,,,;
4249293309,46.1088801,8.9722461,,,information,,,,;
4249294489,50.2107845,28.6673799,Ставка Гіммлера під Житомиром,,attraction,,,,;
4249295093,46.1102987,8.9726886,,,information,,,,;
4249295126,46.1158564,8.9740448,,,information,,,,;
4249373556,48.4104756,35.8791998,,memorial,,,,,;
4249577825,46.5854581,9.9332335,,,viewpoint,,,,;
4250055531,49.6031908,24.8217344,БРАТСЬКА МОГИЛА,memorial,,,,,;
4250150494,50.1926222,36.7265576,Меморіал,memorial,,,,,;
4251090848,49.9178557,35.9489043,Могили князів Святополк-Мирських,memorial,,,,,;
4251319489,46.3942799,6.9641957,Malatraix,,viewpoint,,peak,,;
4251399377,46.5714748,6.4530027,,,viewpoint,,,,;
4251402843,47.1321733,8.5595173,Nordicwalking Ägerital,,information,,,,;
4252799494,47.1540077,9.0238992,House of Läderach,,museum,,,,;
4252812210,45.4619371,29.4879470,Скульптура жаби,,artwork,,,,sculpture;
4252942240,57.8191193,12.4029359,,,viewpoint,,,,;
4252987449,63.7187267,20.3448076,,,information,,,,;
4253000651,56.0790490,13.2315258,Ljungbyheds Militärhistoriska Museum,,museum,,,,;
4253005912,63.7185234,20.3459177,,memorial,,,,,;
4253005915,63.7186094,20.3459033,,,information,,,,;
4253005916,63.7186389,20.3456714,,,information,,,,;
4253105422,63.7938270,20.3541008,Grössjön,,information,,,,;
4253982221,46.7812424,7.5148929,,,information,,,,;
4254049200,46.0524536,9.0249014,Denti della Vecchia - Sasso Grande,,information,,,,;
4254094265,50.4721000,30.4982089,Музей сучасного мистецтва України,,museum,,,,;
4254407908,46.7824727,7.4268212,,,information,,,,;
4254407909,46.7825127,7.4264414,,,information,,,,;
4254706293,50.7790955,24.8585450,,monument,,,,,;
4254706374,50.7794675,24.8596591,,monument,,,,,;
4254742093,46.8213946,8.4070952,,,artwork,,,,sculpture;
4255599401,48.4401698,32.4551467,В пам'ять жертв голодомору 1932-1933рр,memorial,,,,,;
4255599857,48.4403813,32.4551919,,memorial,,,,,;
4255939080,48.7137799,23.8282739,,,information,,,,;
4256240473,49.3625781,23.5730539,,memorial,,,,,;
4256240474,49.3626393,23.5731588,,memorial,,,,,;
4257176664,46.4034617,9.7696045,,,information,,,,;
4257176665,46.4099781,9.7659014,,,information,,,,;
4257176666,46.4126678,9.7656136,,,information,,,,;
4257176668,46.4206915,9.7544874,,,information,,,,;
4257176669,46.4264683,9.7577369,,,information,,,,;
4257176670,46.4283767,9.7581294,,,information,,,,;
4257536890,48.4606662,24.1262506,Перевал Легіонів,memorial,,,,,;
4257760214,48.5995805,23.3001657,,memorial,,,,,;
4257796755,48.4100547,35.8683319,,memorial,,,,,;
4257871342,48.5870087,35.9008299,,memorial,,,,,;
4257871343,48.5997984,35.5940136,,memorial,,,,,;
4257873259,46.1030105,8.9651382,Piazze di tiro MONTE BAR / GOLA DI LAGO,,information,,,,;
4257873265,46.1027169,8.9653992,,,information,,,,;
4257873288,46.1030666,8.9653053,,,information,,,,;
4257873293,46.1050947,8.9664847,Masso ai caduti,memorial,,,,,;
4258186436,46.7994772,7.5037747,,,information,,,,;
4258200850,63.8387319,20.3398667,Nydala fritidsområde,,information,,,,;
4258202053,63.8413798,20.3392206,Nydala fritidsområde,,information,,,,;
4258359213,50.6240549,26.2610585,Пам’ятник першій вчительці,memorial,,,,,;
4258396447,48.4103669,35.8681443,Запорожченко Іван Павлович,memorial,,,,,;
4258397276,48.4099667,35.8688333,,memorial,,,,,;
4258430678,48.1759470,23.2915523,Тарасові Шевченку,memorial,,,,,;
4258430687,48.1765624,23.2949648,Олександрові Духновичу,memorial,,,,,;
4258510435,50.5870333,27.6738348,,monument,,,,,;
4258608000,48.1744002,23.2870554,Дмитру Вакарову,memorial,,,,,;
4258663367,48.1711352,23.3020579,Воїнам Карпатської Січі,memorial,,,,,;
4258957014,67.4767168,18.3524263,Naturum Laponia,,museum,,,,;
4259060790,49.8339677,24.0323084,Мінералогічний музей,,museum,,,,;
4259567516,48.2860306,35.7889899,Васильківський район,,information,,,,;
4259655723,48.7495317,27.0540544,,monument,,,,,;
4259723543,59.3161452,18.2548661,,,artwork,,,,sculpture;
4260001895,50.4488860,30.4904818,Jupiter Vienna Insuranse Group,,information,,,,;
4260333690,49.4773198,34.8826954,Загиблим воїнам 2-ої світової війни,monument,,,,,;
4260583120,60.6824540,15.1959230,Kônsta vid Solberga,,information,,,,;
4260711694,49.0745589,30.9870170,Лаптева левада,memorial,,,,,;
4260733929,46.9546084,7.0736616,,,viewpoint,,,,;
4260733930,46.9584957,7.0733001,,,viewpoint,,,,;
"4260749390,46.9539087,7.0864781,""Grottes des Roches Grises """"La Lamberta"""""",,attraction,,cave_entrance,,";
4261107396,49.8213973,24.0371074,,,information,,,,;
4261119790,49.8268850,24.0286719,,,information,,,,;
4261167689,49.8269681,24.0313384,,,information,,,,;
4261391584,46.6421576,10.3582468,Alp Champatsch,,information,,,,;
4261391585,46.6391148,10.3302086,Alp da Munt,,information,,,,;
4261391586,46.6398356,10.2926256,Pass dal Fuorn,,information,,,,;
4261391587,46.6391884,10.3598146,,,information,,,,;
4261391588,46.6397439,10.3258819,,,information,,,,;
4261393989,46.6400236,10.2928979,,,information,,,,;
4261393990,46.6412613,10.3601269,,,information,,,,;
4261393991,46.6418483,10.3101015,,,information,,,,;
4261393992,46.6423068,10.3201344,,,information,,,,;
4261393993,46.6425512,10.3051852,,,information,,,,;
4261393994,46.6461397,10.3304041,,,information,,,,;
4261479975,49.8202567,24.0398906,,,information,,,,;
4261685822,48.5674290,38.6576717,Алексею Стаханову,memorial,,,,,;
4261685823,48.5594437,38.6506628,В. І. Ленін,memorial,,,,,;
4261685824,48.5592522,38.6493066,,memorial,,,,,;
4261977692,49.6955287,37.1784941,Тарас Шевченко,,artwork,,,,bust;
4262157896,46.7627444,7.5082943,,,information,,,,;
"4262401290,50.5073005,30.7857963,""Монумент """"Сонячна система"""""",,artwork,,,,sculpture";
4262809308,50.6774748,30.2169393,Тарас Шевченко,memorial,,,,,;
4263328453,60.6500598,14.8920253,Skebergsklitten,,viewpoint,,,,;
4263453027,46.2324676,6.0553883,Big European Bubble Chamber,,attraction,,,,;
4263453028,46.2325863,6.0554903,A Radio Frequency cavity of the Large Electron Positron Collider,,attraction,,,,;
4263453029,46.2327559,6.0555231,Cockcroft-Walton generator,,attraction,,,,;
4263454090,46.8694949,7.1017661,Piste d'aéromodélisme Fribourg,,attraction,,,,;
4264332527,59.4057748,17.0263299,Stenby äng,,information,,,,;
4264332679,59.2476439,17.3096450,,,,,cave_entrance,,;
4264578928,46.5021678,7.6972539,Läger Oeschinenbahn,,information,,,,;
4264578929,46.4972729,7.7134946,Oeschinensee,,information,,,,;
4264578930,46.5015893,7.7016580,Schatthaus,,information,,,,;
4264690599,47.0487200,8.3143479,,,viewpoint,,,,;
4264729187,59.8195827,16.9315038,Altunastenen,memorial,,,,,;
4265105010,47.1679318,9.4859565,,,information,,,,;
4265159074,47.5833667,8.2879500,,,information,,,,;
4265159079,47.5843627,8.2875151,,,information,,,,;
4265159081,47.5845984,8.2737868,Acheberg,,information,,,,;
4265160824,47.5852156,8.2889048,,,information,,,,;
4265160852,47.5857310,8.2830826,,,information,,,,;
4265160860,47.5858297,8.2722502,,,information,,,,;
4265160868,47.5865000,8.2861000,,,information,,,,;
4265160869,47.5865167,8.2860667,,,information,,,,;
4265160886,47.5917500,8.2740167,,,information,,,,;
4265160903,47.5950876,8.2776977,,,information,,,,;
4265160906,47.5952031,8.2775315,,,information,,,,;
4265160907,47.5953167,8.2750500,,,information,,,,;
4265160908,47.5953530,8.2701474,,,information,,,,;
4265160914,47.5960476,8.2736155,,,information,,,,;
4265160919,47.5968867,8.2739100,,,information,,,,;
4265652131,48.7889339,25.8714532,Музей трипільської культури в печері «Вертеба»,,museum,,,,;
4266216392,49.8219855,24.0392701,,,information,,,,;
4266336604,63.9228568,19.8570475,Upplev Ume Älvdal,,information,,,,;
4266337898,63.9228096,19.8571196,,,information,,,,;
4266337899,63.9228279,19.8569210,Västerbotten,,information,,,,;
4266338213,63.9228006,19.8568963,Fiskeinformation,,information,,,,;
4266338214,63.9228101,19.8568152,Umeåregionen,,information,,,,;
4266502911,47.3519238,7.9083920,Stunde-Null-Stein,memorial,,,,,;
"4266790678,50.0485258,25.5253576,""Пам""""ятник бійцям УПА"",memorial,,,,,";
4266813760,47.2521496,7.5507432,,,information,,,,;
4266814514,47.2557863,7.5562113,,,information,,,,;
4266814515,47.2561101,7.5567721,Ruine Balm,,information,,,,;
4266831446,47.2470614,7.5416842,Jungbann,,information,,,,;
4266858989,49.8244446,24.0310580,,,information,,,,;
4266908754,47.2089243,7.5387010,Altes Zeughaus,,museum,,,,;
4266912209,49.8425165,24.0332944,,,artwork,,,,Art Gallery of Madame Palmgren;
4266912968,49.8422181,24.0336914,Друкарня-музей,,museum,,,,;
4267019707,59.6075950,16.5720706,Kungliga Västmanlands regemente,,artwork,,,,stone;
4267031535,58.9555019,17.4952910,,,information,,,,;
4267248361,45.9842615,7.2017745,Morion,,information,,,,;
4267360035,49.4350276,32.0592831,,memorial,,,,,;
4267446490,51.2039015,33.9392274,,,viewpoint,,,,;
4267761880,46.8380663,7.4012060,Hinterfultigen,,information,,,,;
4267843789,51.2237829,34.0290656,Место для стоянки,,viewpoint,,,,;
4267934490,50.1019677,25.1403593,Пам'ятник жертвам Голокосту,memorial,,,,,;
4268047889,48.4669527,38.8213686,Лиманські ставки (верхній),,attraction,,,,;
4268047890,48.4709555,38.8222878,Лиманські ставки (нижній),,attraction,,,,;
4268047896,47.4084725,8.5073735,Campus Info,,information,,,,;
